3.020782051448e+06	1.671726930916e+11	-9.855140884744e+07	5.336688404201e+10	1.156463792199e-01
3.062443868600e+06	1.420331869239e+11	-8.472017170814e+07	5.264194952686e+10	1.232945683824e-01
3.104680274379e+06	1.193454702834e+11	-9.890271600842e+07	5.281067899988e+10	1.324701267029e-01
3.147499193356e+06	1.000517728470e+11	-1.134197186386e+08	5.304682575987e+10	1.432575618614e-01
3.190908659397e+06	8.369566614331e+10	-1.319344032497e+08	5.348511600918e+10	1.558651006542e-01
3.234916817170e+06	6.983163127285e+10	-1.537324396998e+08	5.411394271998e+10	1.705858539117e-01
3.279531923671e+06	5.814984117638e+10	-1.795746638280e+08	5.490100766728e+10	1.874691648210e-01
3.324762349773e+06	4.842522170285e+10	-2.096901223696e+08	5.575727013836e+10	2.060340990567e-01
3.370616581801e+06	4.046507841850e+10	-2.439739803339e+08	5.656578440857e+10	2.252810621318e-01
3.417103223117e+06	3.405988733050e+10	-2.817698798762e+08	5.721975592671e+10	2.440153731288e-01
3.464230995743e+06	2.896956535580e+10	-3.220344831417e+08	5.765717828683e+10	2.612748521338e-01
3.512008741989e+06	2.494324035701e+10	-3.636055437894e+08	5.786709948486e+10	2.765511330893e-01
3.560445426117e+06	2.174902661284e+10	-4.054478485606e+08	5.787306581937e+10	2.897461219911e-01
3.609550136023e+06	1.919278121423e+10	-4.467697754970e+08	5.771260481526e+10	3.010116015287e-01
3.659332084938e+06	1.712227347509e+10	-4.870315833431e+08	5.742367664462e+10	3.106046000770e-01
3.709800613162e+06	1.542244290612e+10	-5.259009454978e+08	5.703880784586e+10	3.188000228606e-01
3.760965189814e+06	1.400776736927e+10	-5.631966830672e+08	5.658372432735e+10	3.258500979720e-01
3.812835414605e+06	1.281493530247e+10	-5.988395334623e+08	5.607791104533e+10	3.319709895563e-01
3.865421019647e+06	1.179686808434e+10	-6.328179790340e+08	5.553596380215e+10	3.373422025305e-01
3.918731871273e+06	1.091825124360e+10	-6.651607819860e+08	5.496867821747e+10	3.421106268961e-01
3.972777971888e+06	1.015233745110e+10	-6.959223670746e+08	5.438399639968e+10	3.463958964976e-01
4.027569461851e+06	9.478584920338e+09	-7.251700885039e+08	5.378787899381e+10	3.502955162980e-01
4.083116621372e+06	8.881069927837e+09	-7.529790539069e+08	5.318466988373e+10	3.538890207920e-01
4.139429872442e+06	8.347263375518e+09	-7.794255973682e+08	5.257769427005e+10	3.572415806421e-01
4.196519780791e+06	7.867231276694e+09	-8.045869069864e+08	5.196936886428e+10	3.604066220836e-01
4.254397057869e+06	7.432974470296e+09	-8.285371687860e+08	5.136155674115e+10	3.634280987634e-01
4.313072562854e+06	7.038026553342e+09	-8.513480262062e+08	5.075564274140e+10	3.663420870908e-01
4.372557304692e+06	6.677069950010e+09	-8.730883012837e+08	5.015263285103e+10	3.691782145062e-01
4.432862444161e+06	6.345728464536e+09	-8.938215183296e+08	4.955334347154e+10	3.719606672248e-01
4.493999295965e+06	6.040348779309e+09	-9.136096001105e+08	4.895830984397e+10	3.747090868330e-01
4.555979330857e+06	5.757858309650e+09	-9.325099205618e+08	4.836796748646e+10	3.774392682361e-01
4.618814177794e+06	5.495672664478e+09	-9.505756975684e+08	4.778264061910e+10	3.801637144138e-01
4.682515626114e+06	5.251580069247e+09	-9.678588276762e+08	4.720250144966e+10	3.828921589813e-01
4.747095627751e+06	5.023687269571e+09	-9.844069560293e+08	4.662771192260e+10	3.856319472672e-01
4.812566299478e+06	4.810370971159e+09	-1.000264366988e+09	4.605837498371e+10	3.883883830094e-01
4.878939925178e+06	4.610216109813e+09	-1.015474587219e+09	4.549450090735e+10	3.911650473176e-01
4.946228958150e+06	4.421990186364e+09	-1.030077934045e+09	4.493611184968e+10	3.939640363346e-01
5.014446023445e+06	4.244622459262e+09	-1.044111191813e+09	4.438320909768e+10	3.967861862005e-01
5.083603920239e+06	4.077166003845e+09	-1.057611255622e+09	4.383573866234e+10	3.996312874846e-01
5.153715624226e+06	3.918780999792e+09	-1.070612837211e+09	4.329364350883e+10	4.024982402746e-01
5.224794290060e+06	3.768730922149e+09	-1.083147509529e+09	4.275686955136e+10	4.053852017212e-01
5.296853253820e+06	3.626357798191e+09	-1.095246166798e+09	4.222535609025e+10	4.082897386261e-01
5.369906035512e+06	3.491070082263e+09	-1.106939449417e+09	4.169899644967e+10	4.112089318037e-01
5.443966341607e+06	3.362339176234e+09	-1.118255787730e+09	4.117771500515e+10	4.141394746271e-01
5.519048067612e+06	3.239693969905e+09	-1.129221364651e+09	4.066143133843e+10	4.170777698457e-01
5.595165300677e+06	3.122706775067e+09	-1.139862799270e+09	4.015005338693e+10	4.200200174781e-01
5.672332322238e+06	3.010987560124e+09	-1.150206277821e+09	3.964346884993e+10	4.229622733237e-01
5.750563610696e+06	2.904185638871e+09	-1.160276228201e+09	3.914159270677e+10	4.259005054023e-01
5.829873844137e+06	2.801983793234e+09	-1.170095423430e+09	3.864433848544e+10	4.288306573627e-01
5.910277903079e+06	2.704091022037e+09	-1.179687540299e+09	3.815160502332e+10	4.317486946796e-01
